mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,sn,sample
268.0894828,268.089386,268.0897827,659.52,654.372,664.684,48716554.94,48716544.63,8638592,8638591,1
268.0896814,268.0895996,268.0898438,677.831,672.536,681.608,18863904.43,18863895.36,4573359.5,4573358,1
268.0898085,268.0895691,268.0902405,756.801,746.555,773.557,6040526.67,6040498.382,287968.6875,287968,1
268.0899569,268.0896912,268.090332,724.862,721.038,728.65,1715762.997,1715755.385,268728.6875,268728,1
268.0899965,268.0898132,268.0901489,699.201,696.623,703.055,2749710.592,2749702.874,422927.0625,422926,1
268.0900114,268.0896301,268.0903015,760.624,758.073,764.576,1735400.416,1735392.612,284931.1563,284930,1
268.090016,268.0897827,268.0903931,706.86,703.055,713.359,3392354.867,3392343.275,378573.25,378572,1
268.0900446,268.0898743,268.090271,733.767,729.946,736.297,1521915.554,1521909.203,426702.625,426702,1
268.0900926,268.0899048,268.090332,692.854,689.106,696.623,2221909.421,2221901.904,376899.2813,376898,1
268.0901732,268.0900574,268.0903015,717.222,713.359,721.038,2177827.672,2177818.713,301569.8438,301569,1
268.0902628,268.0901794,268.0904236,777.529,772.271,783.961,2461066.881,2461053.892,237880.3906,237879,1
268.0903547,268.0900574,268.0905762,768.391,764.576,772.271,1740201.365,1740192.388,232055.0625,232054,1
268.0905291,268.090271,268.0908203,790.464,773.557,798.172,5288854.142,5288829.527,295259.8125,295259,1
268.0980933,268.0980225,268.0986328,453.529,449.422,457.74,55969.81967,53326.03578,13718.04883,14,1
268.1168406,268.1167603,268.1169128,703.055,696.623,709.393,6954068.502,6954054.455,1007978.563,1007978,1
268.1330435,268.1326904,268.1333008,476.893,474.165,480.84,23824.55308,23819.21308,5601.867188,5601,1
268.1423126,268.1418457,268.1424561,446.416,442.026,449.422,23907.50066,23691.0754,5535.140625,26,1
268.1468473,268.146637,268.1470032,619.176,614.033,623.22,4444723.548,4444713.049,521922.4063,495260,1
268.1472434,268.1470642,268.1474915,608.956,604.989,614.033,4253213.309,4253202.973,724165.1875,724164,1
268.1472692,268.146637,268.1476135,627.095,619.176,633.695,6475156.727,6475142.208,550664.5625,550664,1
268.1472806,268.1472473,268.1473389,1699.92,1697.23,1703.95,17697.20761,17691.83161,4564.259277,4563,1
268.1474453,268.1472168,268.1476746,591.992,587.974,604.989,1717610.281,1717593.266,186769.3281,93470,1
268.1637674,268.1633606,268.1641846,573.877,570.089,577.745,291219.1697,291212.7897,84931.61719,84931,1
268.2071144,268.2068176,268.2073364,668.653,662.122,673.83,1076309.829,1076298.121,134370.0469,134369,1
268.2072229,268.2071533,268.2073059,676.423,673.83,679.056,287791.533,287786.307,79659.70313,79659,1
268.2362899,268.2360229,268.2366333,1553.61,1544.18,1561.67,358183.2945,358164.4591,27998.4375,27997,1
268.2363059,268.2360535,268.2366333,1674.42,1669.14,1683.61,221305.0002,221289.2148,24657.91992,24657,1
268.2363497,268.2359314,268.2367249,1611.52,1606.12,1616.85,241341.2714,241329.2002,29725.54883,29725,1
268.2363601,268.2361145,268.2366028,1714.83,1702.6,1724.21,345191.8505,345168.8899,19885.5957,19885,1
268.236365,268.2361145,268.2366028,1709.48,1703.95,1712.16,141877.5338,141867.9555,19885.5957,19885,1
268.2363719,268.236145,268.2366028,1567.05,1561.67,1571.05,199707.7009,199696.9809,22865.99805,22865,1
268.2364156,268.2360229,268.2366028,1765.82,1761.74,1769.92,113404.3739,113394.8306,15093.59668,15093,1
268.2364327,268.2362366,268.2366028,1774.04,1769.92,1776.82,105322.2469,105313.9669,15578.89258,15578,1
268.2364379,268.2360229,268.2367859,1741.53,1736.17,1745.56,138351.9993,138341.2679,19220.59961,19220,1
268.2364486,268.2362366,268.2365723,1757.71,1750.96,1761.74,150555.5861,150543.4586,18301.79297,18301,1
268.236461,268.2360229,268.2368469,1590.02,1576.53,1595.38,386490.4504,386470.2539,25436.10742,25435,1
268.2364684,268.2362061,268.2368774,1634.23,1626.19,1638.24,247687.8337,247674.4448,23867.99219,23867,1
268.2364712,268.236145,268.2366638,1622.18,1616.85,1626.19,185187.616,185176.9418,19611.09961,19610,1
268.2364754,268.2362366,268.2367554,1643.71,1638.24,1647.71,171072.8416,171062.0188,24598.48438,24597,1
268.23648,268.2362366,268.2367249,1782.44,1776.82,1785.08,110400.65,110392.39,15702.68652,15702,1
268.2364821,268.2363281,268.2368469,1599.5,1594.04,1606.12,269123.1121,269109.6899,25721.62891,25721,1
268.2365069,268.2364197,268.2366333,1575.19,1571.05,1580.53,186313.06,186302.2257,22018.96484,22018,1
268.2365188,268.2363586,268.2366333,1690.34,1682.32,1702.6,322140.4353,322118.8033,23764.95117,23764,1
268.2365279,268.2362976,268.2366943,1663.88,1659.85,1669.14,168649.9349,168639.3177,21970.18164,21969,1
268.2365306,268.2364197,268.2365723,1650.37,1647.71,1653.19,110311.8863,110305.0363,21263.90234,21263,1
268.2365639,268.2362671,268.236908,1730.89,1724.21,1736.17,181741.5749,181728.286,21139.99805,21139,1
268.2366024,268.2365723,268.2366638,199.755,195.5,202.815,41806.77444,41800.92244,8396.274414,8395,1
268.2366379,268.2364197,268.2367859,1697.23,1694.45,1703.95,153055.4145,153044.5573,18515.50977,18515,1
268.2728699,268.2728271,268.2730713,827.742,822.624,834.07,11810101.47,11769290.86,2324881.75,124,1
268.273008,268.2729492,268.2730713,776.144,772.271,780.133,469352.0178,465504.7051,102879.6328,30,1
268.8404176,268.8401794,268.8406677,736.297,733.767,741.439,665776.3948,661039.6171,147763.6094,34,1
268.9698387,268.9692383,268.9702148,660.8,656.921,663.406,243030.0437,243024.8557,82584.64063,82584,1
268.9721295,268.9717102,268.9721985,507.677,503.622,511.547,398136.061,398129.4568,135815.7656,135815,1
269.0609647,269.0609131,269.0610352,1263.98,1260.06,1266.62,33244.57069,33239.32269,8474.632813,8474,1
269.0611079,269.0608521,269.0613098,611.477,606.252,616.618,10760786.21,10493808.22,2554160,91,1
269.0794529,269.079071,269.0797119,538.857,534.856,541.568,886657.0248,886651.6552,264324.375,264323,1
269.0847156,269.0844727,269.0849915,625.785,619.176,630.984,2247513.651,2109034.144,406164.5313,19,1
269.0923023,269.0917969,269.0924072,659.52,654.372,664.684,10077521.64,10077510.03,1759609.5,1759608,1
269.092414,269.0922241,269.0927734,677.831,671.221,680.351,3382122.86,3382113.73,913691.75,913691,1
269.0971962,269.0969849,269.0975647,476.893,471.416,482.287,1628762.705,1585664.026,425324.5313,47,1
269.1059743,269.1055298,269.1062012,572.637,568.794,576.463,381213.8624,381207.4716,91663.84375,91663,1
269.1135454,269.1133728,269.113739,1023.83,1019.97,1026.34,2072720.804,2072715.708,892764.1875,892763,1
269.1177374,269.1175232,269.117981,570.089,566.04,572.637,268026.1114,268020.8338,83604.80469,83604,1
269.1183571,269.1181641,269.1185913,466.108,462.07,471.416,162082.7638,162072.0826,24667.34961,24666,1
269.1183927,269.1182556,269.1186218,476.893,471.416,479.513,200824.2242,200814.7777,35887.74609,35887,1
269.1184314,269.1182251,269.1187439,482.287,471.416,499.67,783673.6983,783646.7897,42903.27344,42902,1
269.1546642,269.1542969,269.1549377,582.886,575.161,586.701,2032286.941,1927019.419,215939.9219,29,1
269.1547805,269.1545105,269.1549377,559.67,555.717,567.47,2922498.776,2803375.997,318558.8125,45,1
269.1548471,269.1543274,269.1553345,502.317,498.423,508.977,1237563.308,1129255.889,239090.0625,33,1
269.190858,269.1906433,269.19104,658.222,654.372,662.122,5874401.026,5874393.276,1004186.688,1004186,1
269.1910414,269.1908875,269.1911011,676.423,671.221,681.608,6811487.331,6811476.944,918293.9375,780796,1
269.1911353,269.1909485,269.1914063,691.578,687.857,696.623,2660549.749,2587257.444,544255.5625,24,1
269.1911629,269.1910706,269.1913147,667.39,654.372,681.608,19852249.68,19852223.74,1321733.25,1321732,1
269.2310979,269.2308044,269.2313232,1111.37,1107.51,1118.08,656811.919,648620.7495,101035.2656,35,1
269.248678,269.2486267,269.2487183,787.913,782.661,794.314,16703546.64,15863621.37,2791944.5,30,1
269.2487326,269.2487183,269.2487488,777.529,772.271,782.661,12650310.45,11892058.6,1883448.5,20,1
269.8544666,269.854187,269.8548584,603.674,601.115,607.695,121990.1914,121984.9274,50912.50781,50912,1
270.0688256,270.0686951,270.0689697,534.856,529.677,540.167,2569935.122,2484656.014,614226.1875,75,1
270.0689971,270.0687866,270.0692139,789.214,786.612,793.038,777190.09,777183.664,139547.7344,139547,1
270.0693471,270.0688477,270.0696411,781.386,774.863,786.612,1605687.019,1605673.964,166093.5625,166093,1
270.0694346,270.0691833,270.0696106,760.624,755.479,764.576,1256224.823,1256215.726,203592.9063,203592,1
270.0695289,270.0690918,270.0697021,635.004,629.668,638.852,226270494.8,224314763.8,59292004,69,1
270.0901621,270.0895996,270.0903015,497.112,491.822,502.317,1430761.616,1417973.625,388097.9063,138,1
270.092778,270.0926514,270.0930176,558.359,553.139,563.463,8873472.47,8772669.818,2268240.25,150,1
270.0928381,270.0925598,270.0930786,571.357,563.463,576.463,1402614.586,1278504.385,191542.4375,12,1
270.0960731,270.0959473,270.0962219,660.8,656.921,664.684,583573.8162,583567.347,146771.4375,146770,1
270.1003114,270.1001282,270.1004028,476.893,472.867,479.513,278215.4595,278210.1427,83748.29688,83747,1
270.1050638,270.10495,270.1051636,659.52,653.121,665.96,6910535.74,6910522.901,692275,692274,1
270.1051052,270.1047363,270.1054077,615.292,608.956,621.91,54412554.65,54412540.4,7788683.5,7788682,1
270.1051152,270.1046448,270.1056213,487.644,484.93,497.112,118756.7108,118744.5288,16541.16406,7955,1
270.1051724,270.1048889,270.1054688,502.317,497.112,504.909,495374.0599,495364.9634,107274.3438,107273,1
270.1051834,270.1051025,270.1052856,675.116,669.911,681.608,3017126.404,3017114.707,385144.1563,385143,1
270.1052041,270.105011,270.1054077,508.977,504.909,515.345,1004872.424,1004860.684,143255.8906,143255,1
270.1052598,270.1051331,270.1053162,646.659,640.148,653.121,12635943.91,12635930.93,1963723.125,1963722,1
270.1052644,270.10495,270.1055298,603.674,593.279,608.956,84651390.84,84651373.86,9930863,9930862,1
270.1054181,270.105072,270.1057739,632.43,621.91,640.148,16164079.26,16164059.72,1375214.75,1021928,1
270.1290021,270.1286926,270.129303,625.785,619.176,633.695,21381814.11,20802082.99,1939497.75,43,1
270.1290283,270.1288452,270.1292114,611.477,604.989,619.176,26207318.88,25640844.24,2542763.5,56,1
270.1627859,270.1625977,270.1629639,664.684,660.8,668.653,3705943.914,3705934.752,568438.375,568437,1
270.1627869,270.1626282,270.1630554,656.921,651.821,660.8,4042550.794,4042540.532,559177.375,559176,1
270.1627957,270.1626282,270.1629639,675.116,668.653,680.351,3000633.986,3000622.288,377619.125,286671,1
270.2437695,270.2433472,270.243866,793.038,790.464,798.172,1962864.822,1962858.399,576172.5,576172,1
270.2441025,270.2435303,270.2442932,542.824,538.857,546.652,824260.3972,824252.6022,207191.6875,207191,1
270.2444374,270.2441406,270.244751,550.487,546.652,554.446,519827.7944,519820.0004,87313.57813,87313,1
270.2517115,270.2509155,270.2521362,787.913,783.961,793.038,2500965.802,2438535.335,487623.0313,40,1
270.2517742,270.2510376,270.2520447,777.529,770.934,783.961,2690486.459,2604248.315,367828.3438,30,1
270.8123242,270.8120728,270.8125305,68.0904,63.7664,72.296,47062.39494,47055.28694,8693.887695,8693,1
270.9496381,270.9492798,270.9500732,591.992,589.274,595.872,205815.3715,205810.0931,60596.24609,60595,1
270.9700999,270.969574,270.9702148,507.677,503.622,511.547,406890.4218,406883.8176,131970.9063,131970,1
270.9801215,270.9799194,270.9803772,436.136,431.597,442.026,48905.04248,47120.40127,8956.370117,16,1
270.9928242,270.9926758,270.993103,462.07,457.74,466.108,149323.6429,149316.6696,43677,43676,1
271.0587959,271.0586548,271.0589905,694.131,689.106,701.753,1470493.1,1470480.453,305648.2813,305647,1
271.058873,271.0587463,271.0589905,718.454,713.359,723.561,994601.7199,994591.5179,147739.7656,146007,1
271.0589559,271.0587158,271.0592346,706.86,701.753,713.359,2846040.88,2846027.985,423193.9375,423193,1
271.0726447,271.072113,271.0728455,635.004,632.43,638.852,42051859.99,42051854.85,11498699,11498698,1
271.0766604,271.0763855,271.0770874,625.785,619.176,629.668,7090735.818,6544456.32,1568517,16,1
271.0833172,271.0829468,271.0834961,623.22,619.176,629.668,1066249.951,1066239.459,248213.2656,248212,1
271.0835909,271.083252,271.0838928,614.033,611.477,619.176,357020.6369,357012.9379,96036.73438,96036,1
271.0876378,271.0870361,271.0878296,506.228,503.622,510.26,313130.4016,313125.0912,100769.5859,100769,1
271.1130067,271.1128845,271.1131287,691.578,687.857,696.623,5677146.847,5677138.081,885415.4375,885414,1
271.113079,271.1130676,271.1130981,723.561,715.915,726.16,1021042.818,1021032.573,141876.1406,129161,1
271.1131261,271.1129761,271.1132507,699.201,696.623,703.055,3726252.007,3726244.289,703299.75,703299,1
271.1133093,271.1129761,271.1136475,712.106,708.165,715.915,1833835.697,1833826.656,282495.4688,282494,1
271.1198807,271.119751,271.1199646,701.753,697.923,705.559,626519.05,626512.6867,170027.9844,170027,1
271.13442,271.1340942,271.1347961,495.834,490.349,499.67,384358.73,368096.5443,52058.51563,31,1
271.1471039,271.1469116,271.1474304,1280.04,1274.62,1285.31,191963.7117,183682.9855,40494.42969,18,1
271.1473048,271.1471558,271.1474915,1246.87,1238.89,1252.16,295749.5047,276000.6309,50011.39063,17,1
271.1553389,271.1549988,271.1554565,423.011,417.612,430.104,238256.5341,229051.0953,45799.97656,36,1
271.1645803,271.1644287,271.1647644,659.52,655.644,662.122,179912.6792,179907.4968,43462.01953,43461,1
271.170329,271.1698914,271.1708069,540.167,536.126,545.388,3584723.917,3584713.332,636572.6875,636572,1
271.1707632,271.1703796,271.1711731,559.67,554.446,566.04,2435755.763,2435742.881,254815.0313,254814,1
271.1707896,271.1704407,271.171051,579.008,567.47,586.701,3701757.081,3701737.85,242838.7813,242838,1
271.1708001,271.1705017,271.171051,571.357,566.04,576.463,2069908.089,2069896.363,208215.5313,208215,1
271.2068679,271.2067871,271.2069702,691.578,686.586,696.623,7117171.891,6934678.388,1056629.875,21,1
271.2101891,271.210022,271.2103271,1220.38,1216.48,1224.46,219448.5596,219439.2496,27118.37109,27117,1
271.2102207,271.2098389,271.2105713,1261.37,1257.47,1263.98,136409.9939,136402.1819,25455.27734,25454,1
271.2103267,271.2099609,271.2106323,1285.31,1278.71,1293.25,214176.7952,214160.9334,29044.95703,22634,1
271.210347,271.2102051,271.2105408,1274.62,1269.24,1278.71,208314.7475,208303.9247,31422.33789,31421,1
271.2104157,271.2101746,271.2108765,1211.29,1207.33,1216.48,247757.2,247746.7429,31255.04492,31254,1
271.2104672,271.210144,271.2110901,1240.2,1233.78,1245.44,330314.8356,330301.88,39485.99609,39485,1
271.2105504,271.2103577,271.2107239,1312.97,1307.67,1315.58,133708.8749,133700.9649,26152.51953,26152,1
271.2105848,271.2101746,271.2108765,1298.42,1293.25,1302.46,250736.9743,250726.4486,36778.20313,36777,1
271.2105947,271.2103882,271.2107544,1248.2,1245.44,1250.84,190795.5527,190788.8027,30325.81055,30325,1
271.2106336,271.210083,271.210907,1228.39,1224.46,1233.78,245369.5656,245358.9142,46082.40625,46081,1
271.2106646,271.2104187,271.2109985,1203.35,1198.11,1207.33,320542.4583,320533.2383,62967.75391,62967,1
271.2106884,271.2106018,271.2108459,803.278,800.701,807.163,260223.7783,252789.334,99552.29688,12,1
271.2281541,271.2278442,271.2285461,572.637,562.183,584.165,818749.8096,795293.2181,118336.9766,26,1
271.2281639,271.2279968,271.2285767,580.326,576.463,584.165,347612.8517,338298.366,118336.9766,37,1
271.247424,271.2473755,271.2475891,542.824,540.167,547.939,147016.9078,147010.4311,44617.59375,44617,1
271.8401502,271.8398438,271.840332,427.248,423.011,433.214,87425.98379,83583.90918,22180.10938,19,1
271.8404248,271.8403015,271.8405762,484.93,479.513,489.009,239821.9082,239812.4122,59319.81641,59319,1
271.8717733,271.871521,271.8720093,523.384,518.022,528.413,1061282.837,1061273.745,180617.2031,180616,1
271.8797732,271.8796082,271.8800964,638.852,635.004,641.465,199234.5331,199229.3643,65296.10547,65295,1
271.9621001,271.9620667,271.9621887,859.615,857.066,863.545,294514.997,294509.8138,86820.90625,86820,1
271.9624918,271.9620667,271.962616,573.877,570.089,577.745,797804.3609,797797.9809,225498.3125,225497,1
272.0481186,272.0478821,272.0483093,536.126,533.561,540.167,85094.53614,85089.25134,25641.52148,25641,1
272.0541463,272.0539246,272.0545349,604.989,599.828,610.191,9518982.186,9094856.442,2028445.125,26,1
272.0715466,272.071167,272.0718079,590.581,587.974,594.563,664429.844,664424.5728,186658.6563,186658,1
272.0721675,272.071991,272.0724487,490.349,486.277,493.189,17321.81794,17316.28834,3337.75293,3337,1
272.0733981,272.0733032,272.0736389,958.834,953.672,963.945,1545860.469,1545848.912,281042.9688,281042,1
272.0734324,272.0733032,272.0735168,967.796,963.945,971.61,1935242.103,1935234.438,466893.5,466892,1
272.0766292,272.0763855,272.0770569,635.004,630.984,637.571,4041076.58,4041071.31,1133592.5,1133592,1
272.0843336,272.0840149,272.0845947,624.478,619.176,630.984,292510306.8,291720850.2,47703180,572,1
272.0847716,272.084198,272.085083,637.571,630.984,642.752,89536849.25,88750066.94,12351419,147,1
272.0914913,272.0914307,272.0917664,612.785,607.695,615.292,968450.5465,968442.9495,263142.125,263141,1
272.091726,272.0914917,272.0920105,602.399,599.828,607.695,225730.2561,225722.3891,34302.43359,33508,1
272.1074973,272.1073608,272.1076965,617.913,615.292,621.91,941789.4839,941784.1895,204583.6094,204583,1
272.1082456,272.1080933,272.1085205,510.26,503.622,515.345,1890322.91,1633542.036,367111.875,15,1
272.1086693,272.1083374,272.1091003,630.984,625.785,636.291,7313998.381,6856008.845,957776.25,11,1
272.120686,272.1205139,272.1208496,658.222,654.372,662.122,56329965.02,56329957.27,8882437,8882436,1
272.1208636,272.1208191,272.1209106,677.831,673.83,684.127,28193196.44,28193186.14,5190485,5190484,1
272.1208687,272.1208496,272.1208801,664.684,662.122,668.653,42824023.02,42824015.18,6479423,6479422,1
272.1209403,272.1208496,272.1209717,691.578,686.586,695.356,41580810.62,41580801.85,7621026,7621025,1
272.1209412,272.1209412,272.1209412,699.201,695.356,703.055,49966330.36,49966321.37,7309947,7309946,1
272.1210076,272.1209717,272.1210632,710.672,706.86,717.222,49930692.31,49930680.65,7423461,7423460,1
272.1212765,272.1210938,272.1213684,722.309,717.222,724.862,6592023.587,6592015.947,1148602.25,839242,1
272.142038,272.1416931,272.1422424,1115.38,1111.37,1118.08,311670.5988,311665.2308,80984.03906,80983,1
272.1443773,272.1441956,272.1446228,656.921,653.121,662.122,31928139.53,31586580.09,5327690,64,1
272.1446164,272.1445618,272.1446838,695.356,687.857,703.055,6744993.796,6704151.181,723718.5625,72,1
272.1656739,272.1654358,272.165863,3.40886,0.323114,7.89124,8970.631857,8964.577357,1876.595947,1876,1
272.2100743,272.2098694,272.2102661,699.201,696.623,704.309,1399376.249,1399367.282,206376.5156,206376,1
272.2102297,272.2099915,272.2104492,692.854,689.106,696.623,1026759.617,1026752.1,191001.1094,191000,1
272.2103759,272.2102966,272.2105103,718.454,715.915,721.038,237283.5569,237278.4339,63422.94531,63422,1
272.2104042,272.2099609,272.2107544,710.672,708.165,721.038,985018.7433,985005.8703,126154.0234,144209,1
272.2317396,272.2316895,272.2319946,47.6245,43.2113,50.4743,15213.08299,15207.27259,4542.879883,4542,1
272.2596734,272.259491,272.2598267,512.776,504.909,518.022,6981573.707,6979132.158,986223.5,908,1
272.9461986,272.9459229,272.9463806,593.279,589.274,595.872,199070.2554,199064.977,49891.91797,49891,1
273.0417761,273.0417175,273.0421143,529.677,525.907,532.302,181919.8965,181914.7805,56719.79297,56719,1
273.0419562,273.0417175,273.042511,566.04,563.463,570.089,1380054.853,1369968.007,466622.5,42,1
273.0873558,273.086853,273.087738,624.478,615.292,633.695,56502399.48,53960587.62,9253515,21,1
273.0922599,273.0921021,273.0924377,500.971,497.112,506.228,1675465.422,1486634.324,358311.5313,11,1
273.1108715,273.1105042,273.1113281,508.977,504.909,511.547,227689.4779,227684.1675,59645.55469,59645,1
273.1116593,273.1112976,273.1118774,629.668,625.785,638.852,1633450.176,1589369.368,189745.6406,15,1
273.128832,273.1286926,273.1289673,582.886,579.008,586.701,6501513.85,6208606.928,1384351,40,1
273.1290915,273.1289063,273.1292419,572.637,566.04,579.008,10071810.4,9528685.658,981412.75,28,1
273.1477954,273.1475525,273.1481628,1062.94,1060.26,1066.93,249292.3834,249287.0474,101609.3828,101608,1
273.1478673,273.1477356,273.1481628,656.921,653.121,662.122,7182152.138,7080484.533,1252431.125,39,1
273.1499034,273.1494446,273.1504211,476.893,472.867,480.84,252679.9513,171954.5948,37232.74219,127,1
273.1586322,273.1585388,273.1587524,444.923,442.026,450.805,139407.3236,139400.0078,37416.50391,37416,1
273.1856162,273.1854858,273.1857605,538.857,529.677,544.107,1330776.553,1330760.811,102517.0703,102516,1
273.18598,273.1856384,273.1862488,558.359,553.139,563.463,3044795.205,3044783.59,481744.9688,481744,1
273.186078,273.1856079,273.1864319,582.886,575.161,586.701,2533375.038,2533363.498,299590.0625,294224,1
273.1861832,273.1858215,273.1867065,624.478,617.913,629.668,2633851.055,2633837.994,247782.5781,247782,1
273.186187,273.1857605,273.1863708,591.992,587.974,599.828,3407779.297,3407767.443,350130.7188,349802,1
273.1862694,273.1860046,273.1865845,602.399,599.828,604.989,1818712.047,1818705.595,301658.5313,301658,1
273.1863396,273.185791,273.1865845,547.939,544.107,553.139,1210444.185,1210433.863,144242.0938,128498,1
273.1863416,273.1860962,273.1865845,608.956,604.989,617.913,3668428.45,3668414.234,305516.9375,305516,1
273.1863847,273.1861877,273.1868286,645.371,640.148,649.248,839429.3096,839418.9096,114582.4766,114581,1
273.1866674,273.1863098,273.1868591,633.695,629.668,640.148,1661420.539,1661408.749,197604.0313,197603,1
273.221861,273.2217102,273.22229,656.921,653.121,662.122,1174566.498,1160951.183,225618.0313,49,1
273.2224492,273.222229,273.2225647,675.116,664.684,680.351,3118938.614,3095240.009,306486.75,67,1
273.2224667,273.2224121,273.2225037,692.854,687.857,696.623,2648702.147,2648693.381,495682.25,495681,1
273.2225632,273.2224426,273.2226257,700.429,696.623,705.559,5940371.236,5940361.024,681768.9375,676998,1
273.2227385,273.2226868,273.2228394,710.672,705.559,715.915,8904795.597,8904783.947,982673.6875,982673,1
273.2228676,273.2227173,273.2232971,721.038,715.915,724.862,5765360.605,5765351.658,970799.3125,970798,1
273.262935,273.2626038,273.2631531,522.091,518.022,524.649,259569.4191,259562.7921,50886.86328,50886,1
273.2630815,273.2627258,273.2631836,512.776,506.228,524.649,1410744.006,1410726.901,202818,202817,1
273.8698846,273.8694763,273.8700562,522.091,516.753,524.649,1359066.946,1345085.373,339083.0938,79,1
273.8951484,273.8945007,273.8952332,619.176,615.292,623.22,311951.9556,311945.349,89059.44531,89058,1
273.9586922,273.958374,273.9590454,610.191,606.252,615.292,655255.0258,655244.6944,130438.3672,130437,1
273.9587428,273.958252,273.9590759,620.464,615.292,624.478,203138.694,203129.508,33672.27344,33671,1
273.9591976,273.9586182,273.9594727,573.877,567.47,579.008,604314.4094,601430.4921,100882.0234,61,1
273.9875769,273.9873962,273.9877319,532.302,527.126,538.857,14149303.81,14052618.43,3465547,224,1
273.9967283,273.99646,273.9968567,462.07,459.149,466.108,66068.98827,66063.42107,17211.38672,17210,1
274.0160379,274.0158997,274.0161133,617.913,615.292,621.91,153745.0536,151676.8322,39802.86328,17,1
274.0161811,274.0157776,274.016449,540.167,536.126,542.824,145834.2877,145828.9293,36131.19922,36130,1
274.0164883,274.0160828,274.0166931,508.977,503.622,511.547,177814.3878,177807.7837,55412.94141,55412,1
274.0533355,274.0529785,274.0536499,635.004,630.984,637.571,113978.5752,113973.3056,28872.53125,28872,1
274.0640298,274.0638428,274.0643005,549.228,544.107,554.446,899353.2695,861653.327,183291.8594,24,1
274.0904976,274.090271,274.0906677,625.785,619.176,628.378,3890455.636,3843361.57,802982.8125,36,1
274.1001952,274.0995483,274.1005859,542.824,533.561,547.939,13133306.51,11844219.68,1508987.75,15,1
274.1365821,274.1364136,274.1367798,695.356,689.106,703.055,5679991.944,5679977.995,539560.9375,539560,1
274.1366372,274.1365051,274.1367188,706.86,701.753,712.106,5134316.742,5134305.095,610808.5,610808,1
274.1367899,274.1367188,274.1368408,715.915,712.106,718.454,3215734.053,3215726.436,538485.625,538485,1
274.1369465,274.1367798,274.137085,722.309,718.454,724.862,2333892.804,2333886.396,444235.2813,444234,1
274.9337059,274.9335938,274.9338989,454.889,450.805,459.149,81054.48296,81047.52963,25188.30078,25187,1
274.9589019,274.9586792,274.9590759,589.274,584.165,594.563,2982269.947,2948691.169,831546.3125,80,1
274.9591456,274.9589233,274.9593201,599.828,594.563,604.989,2352135.954,2308846.982,598763.625,57,1
274.9909783,274.9907532,274.9912415,532.302,528.413,538.857,1845431.806,1845421.362,435592.3438,435591,1
275.0715727,275.0713196,275.0717468,536.126,530.916,541.568,2265858.742,2215586.34,564294.375,55,1
275.0722912,275.0720825,275.0726624,915.318,911.462,917.866,198897.3132,198892.19,53158.05078,53157,1
275.0726314,275.0724792,275.0728455,951.142,948.537,954.974,148241.9023,148236.7527,30954.63281,30954,1
275.0873663,275.0870667,275.087616,728.65,723.561,735.069,15338240.47,14726882.33,2696660,39,1
275.0953796,275.0952454,275.09552,607.695,603.674,610.191,234580.4766,234575.263,57632.55078,57632,1
275.0963785,275.0959778,275.0965576,566.04,563.463,570.089,42962.15704,42956.85624,9246.452148,9245,1
275.1033995,275.1031799,275.1035156,542.824,540.167,547.939,1070469.878,1070463.401,277701.1563,277700,1
275.1442791,275.1437988,275.1447144,616.618,602.399,638.852,29312848.12,29312810.37,1195687.25,1195686,1
275.1443263,275.1440125,275.1447144,625.785,621.91,629.668,6431778.991,6431769.94,850395,850394,1
275.1443876,275.1441345,275.1445618,590.581,586.701,594.563,5683592.863,5683585.001,850608.25,850607,1
275.1444577,275.1442566,275.1447144,608.956,603.674,612.785,9696927.841,9696917.428,1149716.75,1149716,1
275.1446156,275.1443787,275.1448669,597.285,594.563,603.674,7918638.142,7918627.73,923776.4375,923775,1
275.1447663,275.1443176,275.1450195,636.291,629.668,641.465,5105309.412,5105297.615,554521.3125,457918,1
275.1511395,275.1510925,275.1511536,690.379,685.374,695.356,27600359.1,27405233.38,7139287,145,1
275.1653948,275.1652832,275.1655884,510.26,504.909,520.625,26203482.67,26203465.64,6036788.5,1469529,1
275.1654145,275.1651917,275.1657104,116.333,104.695,135.577,2954855.729,2954823.376,113574.5547,106060,1
275.1654164,275.1653137,275.1656189,175.23,166.578,182.154,1445342.54,1445325.548,104775.3906,104774,1
275.165427,275.1651917,275.165802,125.224,120.802,129.647,982781.1599,982770.8407,109897.4141,109896,1
275.1654275,275.1652222,275.1656494,7.89124,0.323114,34.4837,3320581.155,3320546.994,115602.9141,115602,1
275.1654409,275.1648254,275.1657104,542.824,530.916,545.388,7608635.129,7608619.341,823157.75,454319,1
275.1654426,275.1652832,275.1655579,30.0915,27.251,35.8289,907893.7875,907883.78,105379.1172,105378,1
275.1654455,275.1652832,275.1655273,478.212,472.867,487.644,979920.5297,979904.4093,91169.14844,91168,1
275.1654457,275.1653748,275.1659851,493.189,487.644,498.423,4910773.673,4910761.547,1326194.375,1326193,1
275.1654477,275.1651611,275.1655884,66.5575,47.6245,78.7878,2740154.547,2740121.967,105901.9844,99004,1
275.1654491,275.1653442,275.1656494,416.074,407.252,423.011,675001.4751,674984.2835,41977.33594,41976,1
275.1654494,275.1653137,275.1655579,144.444,138.596,150.275,1226894.632,1226881.493,113453.6328,113453,1
