mz,sn,,mz,sn,,,,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,,sample
520.6632,388979,,402.1408352,41,-227637.2996,#N/A,,520.6627,520.6636,835.292,832.796,839.11,1582658,1582653,388980.1,,1
520.6813,39,,402.1410034,651,-227663.8255,#N/A,,520.6812,520.6818,835.292,831.525,840.357,8928961,8763455,2419044,,1
520.7205867,6304,,402.1410117,234,-227722.0798,#N/A,,520.720459,520.7210083,66.5575,63.7664,70.8255,24120.88593,24115.23865,6305.312988,,1
520.721,13917420,,402.1410578,73,-227722.6043,#N/A,,520.7208,520.7213,1788.94,1782.44,1795.34,97882501,97882488,13917421,,1
520.7573,936346,,402.1410614,101,-227776.4298,#N/A,,520.7572,520.7574,1787.64,1782.44,1794.06,4466823,4466812,936347.2,,1
521.1351,9205,,402.1410641,77,-228336.2528,#N/A,,521.1348,521.1354,1221.84,1217.75,1224.46,48105.91,48100.54,9205.858,,1
521.2086,1667,,402.1410764,270,-228445.0479,#N/A,,521.2081,521.2089,1025.07,1019.97,1030.11,147348299,147217630,39944972,,1
521.4571,147853,,402.1411033,136,-228812.6803,#N/A,,521.4564,521.4572,1053.84,1049.84,1058.95,631884.1,631876.3,147853.8,,1
521.5306,29465,,402.141143,394,-228921.2885,#N/A,,521.5295,521.531,1119.39,1115.38,1122.11,104444.3,104438.9,29465.98,,1
521.5308,24,,402.1411528,572,-228921.5656,#N/A,,521.5305,521.531,1056.38,1051.15,1062.94,1300400,1257630,250133.9,,1
521.6756,204,,402.1412104,331,-229135.4812,#N/A,,521.6754,521.6758,835.292,831.525,841.626,26286415,26089763,6778910,,1
521.6927988,7979,,402.1412888,2264654,-229160.7441,#N/A,,521.6924438,521.6935425,66.5575,62.3624,70.8255,40551.18367,40544.13109,7980.116211,,1
521.6929,4810919,,402.1413248,97609,-229160.8248,#N/A,,521.6926,521.6931,1790.22,1782.44,1795.34,32327774,32327761,4810920,,1
521.7243,3004606,,402.1413811,199,-229207.1098,#N/A,,521.7233,521.725,1790.22,1786.37,1798.07,18969851,18969840,3004607,,1
522.2135,729062,,402.141475,126389,-229928.9946,#N/A,,522.2126,522.2143,1030.11,1027.58,1033.97,1469251,1469246,729062.9,,1
522.2833,37,,402.1418211,66,-230031.2472,#N/A,,522.2827,522.2844,862.27,858.315,867.532,737871.6,731663.8,203184.8,,1
522.5336,88910,,402.1423221,3239191,-230399.113,#N/A,,522.5325,522.5342,1056.38,1052.56,1060.26,441262.5,441256.1,88910.57,,1
522.6989175,2704,,402.1425125,2388065,-230642.1554,#N/A,,522.6985474,522.6991577,334.473,331.61,339.048,13491.4913,13485.5409,2704.931641,,1
522.7182193,7278,,402.1433743,2753474,-230668.9161,#N/A,,522.7172241,522.718689,66.5575,62.3624,70.8255,33437.99255,33430.93996,7278.681641,,1
522.7185,13089736,,402.1546915,240,-230647.6785,#N/A,,522.7183,522.7188,1788.94,1782.44,1795.34,92738619,92738606,13089737,,1
522.7551,65,,402.1549993,82784,-230700.9548,#N/A,,522.7543,522.7553,1787.64,1782.44,1794.06,4489996,4451811,1105872,,1
523.2082,210,,402.1843403,106,-231311.0913,#N/A,,523.2074,523.2092,1025.07,1019.97,1030.11,28025359,27867851,7371207,,1
523.3787,368251,,402.1877533,31639,-231554.9843,#N/A,,523.3781,523.379,953.672,947.287,958.834,1997377,1997367,368251.5,,1
523.6738,997454,,402.2003728,335435,-231963.9195,#N/A,,523.6733,523.6744,835.292,832.796,840.357,3201347,3201341,997455,,1
523.6902,4882615,,402.2385402,48,-231915.0899,#N/A,,523.6901,523.6904,1790.22,1783.78,1795.34,30748416,30748403,4882616,,1
523.6906375,7816,,402.2451933,23,-231903.0274,#N/A,,523.6903076,523.6911621,66.5575,62.3624,69.4534,30316.30915,30310.63635,7817.433105,,1
523.7214,3870952,,402.255087,104610,-231929.2528,#N/A,,523.7211,523.7218,1788.94,1785.08,1796.77,25437337,25437325,3870953,,1
524.214,46,,402.292255,302322,-232580.1009,#N/A,,524.2134,524.2151,1025.07,1021.22,1030.11,8531138,8268692,2288992,,1
524.329,79462,,402.2922912,318636,-232748.3484,#N/A,,524.3287,524.3293,893.309,890.714,897.268,288319.2,288314,79462.78,,1
524.6923,835289,,402.2924806,48,-233279.2369,#N/A,,524.6919,524.6927,1790.22,1782.44,1795.34,5960809,5960796,835289.9,,1
524.7163,9918460,,402.2925372,271819,-233314.1982,#N/A,,524.7163,524.7164,1788.94,1782.44,1795.34,69382308,69382295,9918461,,1
524.753,820031,,402.2925575,646702,-233367.7797,#N/A,,524.7526,524.7535,1787.64,1783.78,1794.06,3800150,3800141,820032,,1
525.2551,37522,,402.2925675,714453,-234100.597,#N/A,,525.2545,525.2557,1110.08,1107.51,1114.06,138556.1,138550.9,37522.8,,1
525.3357,42747,,402.2926205,675901,-234218.0047,#N/A,,525.3355,525.336,978.043,975.449,982.013,172729.5,172724.2,42747.78,,1
525.6881,3478336,,402.2930822,38,-234730.4757,#N/A,,525.688,525.6881,1790.22,1782.44,1795.34,21599260,21599247,3478337,,1
525.6939,692667,,402.3485622,8196,-234633.3822,#N/A,,525.6934,525.6949,850.568,845.443,854.383,4965115,4965105,692667.6,,1
525.6942,22896199,,402.3498803,639628,-234631.3118,#N/A,,525.6942,525.6943,830.293,823.922,835.292,113959563,113959550,22896200,,1
525.6943,1199879,,402.7986889,907856,-233777.7128,#N/A,,525.6942,525.6945,738.927,733.767,746.555,7601265,7601252,1199880,,1
525.6944,223342,,402.7992488,4094343,-233776.7936,#N/A,,525.6934,525.6948,872.765,867.532,876.593,1305377,1305366,223343.5,,1
525.6945,342190,,402.7992796,1110796,-233776.8806,#N/A,,525.6943,525.6947,858.315,854.383,867.532,3523607,3523593,343894.6,,1
525.6945,94154,,402.7992984,2209109,-233776.8449,#N/A,,525.6942,525.695,880.449,876.593,883.091,509981.6,509975.1,94154.91,,1
525.6946,151820,,402.8000223,34,-233775.6137,#N/A,,525.6945,525.6949,769.645,767.138,773.557,425847.7,425842.6,151821.4,,1
526.171,3180484,,402.879347,106426,-234318.6017,#N/A,,526.1705,526.172,1023.83,1021.22,1027.58,12838067,12838062,3180485,,1
526.1726,22,,403.1437788,21957,-233818.3729,#N/A,,526.1721,526.1732,1019.97,1006.98,1022.53,17503673,16047258,2445934,,1
526.173,39,,403.1444095,99,-233817.7566,#N/A,,526.1727,526.1732,1032.72,1026.34,1043.25,25277962,23728255,1947934,,1
526.1731,45,,403.1446236,86,-233817.4955,#N/A,,526.173,526.1732,1070.8,1064.24,1075.94,24474455,23283077,2262195,,1
526.3459,16,,403.1483547,16,-234061.9453,#N/A,,526.3455,526.3465,1074.69,1069.54,1078.69,941604.8,884137.3,204403.5,,1
526.381,193110,,403.1582238,148,-234094.2706,#N/A,,526.3803,526.3812,978.043,975.449,985.875,993538.6,993528.2,193111,,1
526.381,96251,,403.2273211,48637,-233963.0018,#N/A,,526.3805,526.3819,997.715,993.716,1001.72,686012.9,686003.5,96252.41,,1
526.3813,103526,,403.2439698,13,-233931.8099,#N/A,,526.3802,526.3824,991.021,985.875,993.716,607762.3,607753.1,103526.8,,1
526.4373,54626,,403.2452934,299263,-234010.7865,#N/A,,526.4371,526.4375,1004.27,1001.72,1008.26,173124.2,173119,54627.36,,1
526.6976,2893150,,403.2654011,5597,-234351.1701,#N/A,,526.6974,526.6981,830.293,823.922,835.292,14389130,14389120,2893152,,1
526.7142,5039914,,403.2961577,1437340,-234316.9072,#N/A,,526.7137,526.7145,1788.94,1782.44,1795.34,38189694,38189681,5039915,,1
527.177,45,,403.3004005,14,-234981.0397,#N/A,,527.1769,527.1774,1049.84,1045.84,1055.1,8894980,8593425,1060835,,1
527.4465,21,,403.3578378,1204535,-235263.0309,#N/A,,527.4462,527.4471,991.021,984.568,996.328,1849623,1757256,404184.8,,1
527.4871,51,,403.3578408,373375,-235321.886,#N/A,,527.4869,527.4874,1235.06,1228.39,1245.44,6225760,5902329,867382.5,,1
527.6868,2067922,,403.3579062,16,-235611.15,#N/A,,527.6864,527.6871,1790.22,1782.44,1795.34,12347899,12347886,2067923,,1
527.6922,81,,403.3579491,273350,-235618.8908,#N/A,,527.6915,527.6925,759.323,752.973,763.299,5591464,5544256,938254.8,,1
527.6922,1111,,403.3582973,7404192,-235618.231,#N/A,,527.6921,527.6924,830.293,823.922,835.292,343079590,342540704,69367328,,1
527.6923,14,,403.3583025,208648,-235618.366,#N/A,,527.6919,527.6926,738.927,733.767,746.555,21665606,19561169,3817189,,1
527.7235,12,,403.3583298,194998,-235663.5059,#N/A,,527.7229,527.724,1790.22,1783.78,1795.34,15695876,14998033,3018414,,1
528.1893,37,,403.3943607,17,-236269.3438,#N/A,,528.1888,528.1902,1023.83,1018.67,1028.86,16786256,15767710,3430897,,1
528.1898,654800,,403.3947254,33,-236269.3762,#N/A,,528.1896,528.1901,1100.88,1095.7,1103.48,4815121,4815112,654801.2,,1
528.19,293079,,403.7934285,148,-235514.8177,#N/A,,528.1895,528.1907,1141.75,1136.58,1145.58,2281346,2281337,293079.8,,1
528.1901,618050,,403.7934768,99,-235514.8708,#N/A,,528.1897,528.1902,1089.09,1082.66,1095.7,6907142,6907129,618050.6,,1
528.1902,366223,,403.7937136,485333,-235514.5674,#N/A,,528.1898,528.1906,1118.08,1111.37,1122.11,3963404,3963392,366223.9,,1
528.1904,380992,,403.7938287,308230,-235514.6388,#N/A,,528.1902,528.1906,1129.9,1125.99,1136.58,3389743,3389731,380993,,1
528.3601,87637,,403.7938498,197933,-235760.1382,#N/A,,528.3599,528.3603,895.837,892.006,898.516,374383.1,374377.9,87638.13,,1
528.4788,92636,,403.7938719,15808398,-235931.75,#N/A,,528.4777,528.4794,1079.93,1075.94,1082.66,279297.4,279292.1,92636.74,,1
528.4881,15,,403.7939581,9214885,-235945.0325,#N/A,,528.4879,528.4888,1129.9,1124.73,1137.89,723347.1,680086.1,101524.1,,1
528.4904,22,,403.7941369,30174621,-235948.0193,#N/A,,528.4901,528.491,1235.06,1227.09,1244.11,2264504,2067006,265169,,1
528.689507,1624,,403.7942518,24,-236235.5477,#N/A,,528.6893311,528.6896973,324.17,319.559,327.255,9039.868718,9033.711918,1624.737549,,1
528.6954,80,,403.7945462,1340,-236243.5039,#N/A,,528.6953,528.6956,830.293,823.922,835.292,43565821,42852575,9076676,,1
528.6958,427107,,403.8110383,84,-236212.8879,#N/A,,528.6951,528.6963,740.182,733.767,746.555,2653841,2653828,427107.9,,1
528.7141,93303,,403.8113211,37,-236238.7893,#N/A,,528.7136,528.7145,740.182,737.624,745.278,359422.5,359416.1,93304.23,,1
529.2173,163349,,403.8113506,25,-236964.947,#N/A,,529.217,529.2176,907.614,901.091,911.462,917576.8,917567.7,163350.1,,1
529.2545,21125,,403.8114443,86,-237018.4017,#N/A,,529.2542,529.2548,1355.57,1351.48,1358.21,61210.5,61205.12,21125.95,,1
529.3511,153469,,403.8120246,29,-237156.5401,#N/A,,529.3507,529.3518,1149.58,1147.02,1153.46,646080.4,646075.3,153470.4,,1
529.4623,423,,403.8335649,19751,-237276.0725,#N/A,,529.4615,529.4626,1027.58,1023.83,1032.72,33320339,33223734,7665675,,1
529.4951,47561,,403.8341215,40800,-237322.2689,#N/A,,529.4946,529.496,1235.06,1232.46,1238.89,143951.2,143946,47561.73,,1
529.6898,3251172,,403.8342759,26,-237602.3176,#N/A,,529.6897,529.6899,738.927,733.767,746.555,20077138,20077125,3251173,,1
529.6899,76,,403.8343969,3306040,-237602.233,#N/A,,529.6898,529.6901,850.568,845.443,855.682,14983277,14855313,1807031,,1
529.6902,2825,,403.8343982,130240,-237602.6624,#N/A,,529.69,529.6903,830.293,823.922,835.292,336770515,336630171,66954132,,1
529.6904,1116319,,404.0658907,34,-237165.9166,#N/A,,529.6901,529.691,759.323,752.973,764.576,6307349,6307336,1116320,,1
529.7038,165706,,404.0661379,24,-237184.7475,#N/A,,529.7034,529.7048,1798.07,1794.06,1799.38,707451.8,707446.5,165707.4,,1
529.708,101,,404.0665579,33,-237190.0031,#N/A,,529.7078,529.7083,741.439,733.767,751.675,15625619,15484006,2498060,,1
529.7217,3500721,,404.0665782,96,-237209.693,#N/A,,529.7214,529.7222,1787.64,1782.44,1795.34,23726240,23726228,3500722,,1
530.1657,638020,,404.0665789,26,-237848.5086,#N/A,,530.1647,530.1663,971.61,967.796,975.449,2956533,2956526,638021.1,,1
530.2041,8399,,404.1209845,387502,-237801.0948,#N/A,,530.2041,530.2042,1675.72,1671.8,1678.35,38951.44,38946.2,8400.294,,1
530.206,13,,404.1211589,573032,-237803.4974,#N/A,,530.2056,530.2068,948.537,944.695,952.395,1150045,1121912,221284.9,,1
530.2256,22,,404.1212033,512236,-237831.5885,#N/A,,530.2253,530.2264,906.247,902.392,911.462,3017884,2897767,613391.1,,1
530.2601,164867,,404.121241,426174,-237881.1058,#N/A,,530.2598,530.2604,1009.57,1005.58,1012.25,602474.4,602469.1,164867.6,,1
530.4658,3138900,,404.1213397,573032,-238176.4484,#N/A,,530.4656,530.4662,1027.58,1023.83,1032.72,13042893,13042885,3138901,,1
530.4938,23,,404.1424121,81411,-238176.9361,#N/A,,530.4937,530.494,1066.93,1064.24,1072.08,2594138,2536242,580746.4,,1
530.4944,38,,404.1571946,35,-238149.9322,#N/A,,530.494,530.4945,1077.38,1072.08,1082.66,5253752,5165856,938350.3,,1
530.693,425016,,404.157845,17,-238433.8121,#N/A,,530.6928,530.6934,738.927,735.069,746.555,2328901,2328891,425017.3,,1
530.6934,167,,404.1780278,39812,-238396.3551,#N/A,,530.6933,530.6935,830.293,823.922,835.292,40841375,40521472,7871601,,1
530.7054322,12105,,404.1783011,9694,-238413.1071,#N/A,,530.7050781,530.7060547,65.1628,62.3624,69.4534,49024.27805,49018.60525,12106.12109,,1
530.7056,4563140,,404.2128616,715069,-238348.2263,#N/A,,530.7052,530.7059,1788.94,1783.78,1796.77,34276676,34276662,4563141,,1
530.7057,2495680,,404.2132991,971076,-238347.5453,#N/A,,530.7056,530.7058,1798.07,1796.77,1799.38,6358199,6358195,1731453,,1
530.7113,316788,,404.2138392,779750,-238354.5644,#N/A,,530.7111,530.7114,740.182,735.069,742.741,1104110,1104104,316789,,1
530.7415,30,,404.2140049,528180,-238397.5911,#N/A,,530.741,530.7419,1787.64,1782.44,1792.76,18075759,17774064,3453772,,1
531.1735,10360,,404.2142222,618224,-239016.5883,#N/A,,531.1732,531.1738,1586.01,1583.34,1590.02,28720.1,28714.75,10361.06,,1
531.1809,180421,,404.2142399,515700,-239027.1565,#N/A,,531.1806,531.1812,747.854,745.278,751.675,667659.9,667654.8,180422.4,,1
531.2409,1175274,,404.2360734,5108,-239072.004,#N/A,,531.2404,531.2417,971.61,967.796,975.449,4118091,4118084,1175275,,1
531.5157,17,,404.3070618,587644,-239331.8546,#N/A,,531.5152,531.5167,1072.08,1068.24,1077.38,2883131,2636341,926502.7,,1
531.5515,23,,404.3081289,109,-239381.078,#N/A,,531.5514,531.5516,1260.06,1253.46,1267.94,1811412,1673632,249200.3,,1
531.5516,34,,404.3082071,39,-239381.0741,#N/A,,531.5512,531.5519,1308.94,1302.46,1316.91,1162486,1131976,135892.3,,1
531.6876,1158910,,404.3083885,13,-239575.2911,#N/A,,531.6875,531.6878,740.182,733.767,746.555,6070982,6070970,1158911,,1
531.6879,2306,,404.3094652,263984,-239573.6951,#N/A,,531.6878,531.688,830.293,823.922,835.292,104335778,104305170,20905978,,1
531.7059,63,,404.3302302,11,-239560.3844,#N/A,,531.7056,531.7061,741.439,733.767,751.675,16187584,16025708,2729788,,1
531.707,14,,404.3611676,25,-239503.7726,#N/A,,531.7062,531.708,749.129,746.555,752.973,1026529,1000760,266966.3,,1
532.2223,31,,404.3656215,23,-240231.7199,#N/A,,532.2219,532.2225,906.247,901.091,911.462,3702228,3608008,955114,,1
532.241,22,,404.3656449,70,-240258.37,#N/A,,532.2407,532.2413,890.714,885.632,895.837,985860,964251.4,199767.7,,1
532.3768,194,,404.3657255,20,-240452.0155,#N/A,,532.3766,532.3773,925.538,917.866,929.382,22702056,22668831,2935049,,1
532.523,258294,,404.7763105,4243067,-239889.5249,#N/A,,532.5227,532.5233,1162.57,1156.07,1167.81,1532298,1532287,258294.5,,1
532.5548,59,,404.797106,156,-239895.8643,#N/A,,532.5541,532.5551,1260.06,1253.46,1267.94,716123.4,709244,114849.6,,1
532.6906,122298,,404.7971742,87,-240089.5113,#N/A,,532.6904,532.6909,740.182,737.624,744.046,484819.5,484814.3,122298.6,,1
532.6916,110,,404.7972726,712368,-240090.7531,#N/A,,532.6914,532.692,830.293,825.224,835.292,12507318,12460599,2978720,,1
532.7024305,28843,,404.7972799,48,-240106.1893,#N/A,,532.7023315,532.7025757,65.1628,62.3624,70.8255,125322.9072,125315.8546,28843.92188,,1
532.7028,9065950,,404.7979034,151,-240105.5459,#N/A,,532.7027,532.703,1790.22,1783.78,1796.77,66507280,66507266,9065951,,1
532.7028,5220490,,404.8146216,53,-240074.1622,#N/A,,532.7027,532.7029,1798.07,1796.77,1799.38,13483535,13483531,3510158,,1
532.7178,20,,404.8375586,34690,-240052.5031,#N/A,,532.717,532.7184,1791.49,1788.94,1795.34,1975330,1940808,618989.1,,1
532.7388,68,,404.8757695,148675,-240010.7341,#N/A,,532.738,532.7391,1787.64,1782.44,1794.06,44824593,44468801,7661643,,1
532.925,80,,405.0365107,20653,-239974.648,#N/A,,532.9244,532.9257,687.857,681.608,700.429,6441058,6389433,736610.8,,1
532.9255,33,,405.0698337,44,-239912.8326,#N/A,,532.9246,532.9259,763.299,756.801,772.271,4883342,4780950,820498.8,,1
533.2295,32,,405.0698626,18,-240346.1126,#N/A,,533.2291,533.2297,906.247,901.091,911.462,2968629,2871451,896129.2,,1
533.3803,97,,405.0698685,49,-240560.8746,#N/A,,533.3801,533.3804,925.538,915.318,937.027,12775171,12679395,1157563,,1
533.5269,113363,,405.0737736,32155,-240762.2303,#N/A,,533.5264,533.5279,1162.57,1158.66,1167.81,562664.8,562656.9,113364.1,,1
533.5313,24,,405.0953931,61522,-240727.9703,#N/A,,533.5308,533.5319,1073.38,1069.54,1079.93,1941541,1910680,336742.3,,1
533.7039,28,,405.1236247,806059,-240920.6216,#N/A,,533.7036,533.7043,741.439,735.069,750.377,5376928,5309079,869358.8,,1
533.741,1259459,,405.1236686,794881,-240973.3025,#N/A,,533.7404,533.7415,1787.64,1783.78,1794.06,7596808,7596798,1259460,,1
534.5337,21,,405.1236784,617130,-242098.9015,#N/A,,534.5334,534.5342,1073.38,1068.24,1079.93,832572.8,800611,149671.6,,1
534.7003,11730013,,405.1237157,970459,-242334.976,#N/A,,534.7001,534.7005,1790.22,1783.78,1796.77,92501147,92501133,11730014,,1
534.7005,8041974,,405.1237671,806534,-242335.1631,#N/A,,534.7004,534.7006,1798.07,1796.77,1799.38,19777099,19777096,5220371,,1
534.7364,57,,405.1237784,722372,-242386.0085,#N/A,,534.7361,534.7366,1787.64,1782.44,1794.06,64467864,63859713,10852657,,1
534.7715,252329,,405.1238899,596817,-242435.5263,#N/A,,534.7708,534.7722,1787.64,1782.44,1791.49,1462676,1462668,252329.9,,1
535.2044,327,,405.1239709,621521,-243048.131,#N/A,,535.2032,535.2047,1025.07,1019.97,1030.11,75071387,74461650,21598890,,1
535.2048,92692,,405.2187819,159858,-242871.5478,#N/A,,535.2047,535.2051,991.021,987.182,993.716,297514.8,297509.6,92692.73,,1
535.2456,483247,,405.2225134,109,-242922.2895,#N/A,,535.2447,535.2464,892.006,885.632,898.516,3162261,3162250,483247.8,,1
535.4522,46,,405.2564443,594295,-243151.0333,#N/A,,535.452,535.4525,1040.55,1033.97,1045.84,6216392,5978838,1289117,,1
535.5466,31,,405.2642381,226,-243269.8889,#N/A,,535.5459,535.5471,1074.69,1070.8,1081.21,1844841,1793546,365329.8,,1
535.7021,1896641,,405.2642534,148,-243489.5189,#N/A,,535.7015,535.7029,1796.77,1794.06,1799.38,6927971,6927965,1896642,,1
535.7388,2580862,,405.3143885,198734,-243447.7612,#N/A,,535.7384,535.7397,1787.64,1782.44,1794.06,13925575,13925564,2580863,,1
536.2333,83380,,405.3346971,11,-244107.5608,#N/A,,536.2325,536.2341,906.247,902.392,908.888,312126.3,312121.1,83381.12,,1
536.3476,5054,,405.336251,103538,-244265.7505,#N/A,,536.3467,536.3482,1440.99,1437.02,1443.79,25625.26,25619.84,5055.125,,1
536.4235,28,,405.3363861,103538,-244372.4295,#N/A,,536.4226,536.4239,1057.64,1052.56,1062.94,1200647,1167939,264502.8,,1
536.4557,446232,,405.3373983,30,-244415.8981,#N/A,,536.455,536.4561,1040.55,1035.26,1047.28,2508384,2508372,446232.6,,1
536.4597,29,,405.3374377,78,-244421.4585,#N/A,,536.4596,536.46,1009.57,1002.97,1014.85,1208709,1182235,277072.2,,1
536.6978,11542232,,405.3374395,16,-244756.6592,#N/A,,536.6975,536.6981,1790.22,1783.78,1796.77,89117505,89117492,11542233,,1
536.6979986,42901,,405.3374662,12,-244756.8889,#N/A,,536.6975098,536.6984253,65.1628,62.3624,69.4534,155852.2469,155846.5741,42901.57422,,1
536.734,107,,405.355983,13,-244773.0478,#N/A,,536.7335,536.7344,1787.64,1782.44,1795.34,68363933,68070962,12131189,,1
536.8846,82533,,405.3733648,600736,-244952.519,#N/A,,536.8841,536.8855,1008.26,1004.27,1010.87,328176.4,328171.1,82534.05,,1
537.2036,3869,,405.3736879,1919117,-245400.2767,#N/A,,537.2032,537.204,1025.07,1019.97,1030.11,151272785,151226886,39650308,,1
537.2422,13,,405.3736966,817484,-245454.4773,#N/A,,537.2414,537.2432,892.006,885.632,897.268,1822573,1750083,302416.8,,1
537.3169,61267,,405.3741048,765462,-245558.6177,#N/A,,537.3165,537.3174,1031.41,1028.86,1035.26,268834.5,268829.3,61267.56,,1
537.7011,2374408,,405.410119,18,-246030.7055,#N/A,,537.7003,537.7018,1794.06,1791.49,1798.07,12425141,12425134,2374409,,1
537.7363,2927137,,405.4102227,47,-246079.8672,#N/A,,537.7358,537.7369,1787.64,1782.44,1794.06,17763335,17763324,2927138,,1
538.1936,77354,,405.7908601,17,-246013.2188,#N/A,,538.1927,538.1942,965.228,960.14,967.796,458724.3,458716.6,100582.8,,1
538.1939,109701,,405.7912834,18,-246012.8526,#N/A,,538.1932,538.1954,953.672,949.839,960.14,780630.1,780619.7,109701.6,,1
538.3828,9182,,405.7916761,15,-246276.6714,#N/A,,538.3827,538.3831,1249.53,1245.44,1252.16,46330.65,46325.28,9182.945,,1
538.6955,7705843,,405.7917551,89,-246714.0433,#N/A,,538.6953,538.6958,1790.22,1786.37,1798.07,64236526,64236515,7705844,,1
538.6958726,26825,,405.7920121,48,-246714.0873,#N/A,,538.6957397,538.6963501,65.1628,62.3624,70.8255,132195.2309,132188.1783,26826.05859,,1
538.7298,1692624,,405.7920465,168,-246761.4629,#N/A,,538.7291,538.7302,1795.34,1792.76,1798.07,5730717,5730711,1692625,,1
538.7319,90,,405.7924946,403,-246763.5672,#N/A,,538.7314,538.7321,1787.64,1782.44,1794.06,48851285,48623266,9128084,,1
539.1788,541966,,405.8092044,149,-247356.8984,#N/A,,539.1786,539.1791,850.568,848.027,854.383,1747182,1747177,541966.7,,1
539.2037,155,,405.80928,41,-247391.5145,#N/A,,539.2033,539.2045,1025.07,1019.97,1030.11,29167663,29022236,7864685,,1
539.2393,117148,,405.8094641,39,-247440.8596,#N/A,,539.238,539.2401,892.006,889.436,895.837,340338.9,340333.8,117149,,1
539.2725,12,,405.8098416,42,-247486.4904,#N/A,,539.2722,539.2728,1152.19,1149.58,1156.07,224785.5,218855.2,50367.55,,1
539.4861,10626,,405.8099388,3895,-247784.2547,#N/A,,539.486,539.4863,1299.72,1297.13,1303.79,43374.67,43369.34,10626.7,,1
539.4875,89143,,405.8320547,140525,-247745.2124,#N/A,,539.4874,539.4877,1223.14,1213.88,1231.04,628250.9,628235.1,89144.33,,1
539.7348,88,,405.8321825,4201548,-248089.6497,#N/A,,539.7343,539.7354,1787.64,1782.44,1794.06,11947584,11889882,1856622,,1
540.1532,51711,,405.8488744,137472,-248641.1737,#N/A,,540.1531,540.1533,1241.49,1238.89,1245.44,208008.8,208003.6,51711.61,,1
540.2081,150,,406.0323997,412656,-248377.8016,#N/A,,540.2075,540.2089,1025.07,1021.22,1030.11,8011248,7962426,2096678,,1
540.2815,59417,,406.0618621,22,-248425.3818,#N/A,,540.2806,540.2822,1237.61,1232.46,1242.81,375050.8,375041.8,59418.14,,1
540.7293266,1682,,406.0993476,39968,-248978.5044,#N/A,,540.7288208,540.7297974,295.322,290.709,298.43,7284.255584,7278.078784,1682.980225,,1
540.7297,90,,406.0998072,23139,-248978.173,#N/A,,540.7291,540.7303,1787.64,1782.44,1791.49,24305380,24212416,5213371,,1
541.1759,835812,,406.1363428,40,-249529.8796,#N/A,,541.1752,541.1765,850.568,848.027,855.682,2650223,2650217,835813.3,,1
541.7023,125,,406.136414,1646458,-250259.0186,#N/A,,541.7016,541.7028,1788.94,1783.78,1796.77,37091592,36949952,5624777,,1
542.4955,59821,,406.1364144,35,-251355.2382,#N/A,,542.4945,542.496,1104.79,1102.21,1108.81,204560.7,204555.4,59821.96,,1
542.5068,16,,406.1364157,1275213,-251370.8294,#N/A,,542.5065,542.507,1283.98,1278.71,1288.07,64042.87,62505.23,21431.01,,1
542.6979,43578,,406.1364403,44,-251634.3986,#N/A,,542.6968,542.6982,1055.1,1052.56,1058.95,138836.3,138831.2,43579,,1
543.1112,199923,,406.1366422,1248314,-252203.5226,#N/A,,543.1106,543.1122,908.888,906.247,912.716,663344.8,663339.6,199923.5,,1
543.1734,38457,,406.136744,2452465,-252288.967,#N/A,,543.173,543.1739,1242.81,1240.2,1246.87,165747.5,165742.1,38458.39,,1
543.4787,12,,406.1369269,892796,-252708.6583,#N/A,,543.4782,543.4791,1098.28,1091.81,1103.48,471204.8,443797.5,73963.12,,1
543.551,10,,406.1374002,803817,-252807.1879,#N/A,,543.5505,543.5516,1166.53,1163.87,1170.45,152108.8,148010.1,30741,,1
543.7008,6662256,,406.1474621,116914,-252994.5475,#N/A,,543.7006,543.7011,1790.22,1782.44,1795.34,40740037,40740024,6662257,,1
544.2206,176964,,406.1721765,930825,-253662.6205,#N/A,,544.2197,544.2219,1118.08,1110.08,1122.11,1878697,1878685,176965.1,,1
544.2208,217063,,406.2262092,147,-253563.6102,#N/A,,544.2205,544.2216,1106.1,1097.02,1110.08,2437900,2437886,217064.2,,1
544.221,233867,,406.2307878,35,-253555.4713,#N/A,,544.2207,544.2214,1091.81,1086.51,1097.02,2197282,2197270,233867.5,,1
544.4886,25349,,406.251731,18,-253883.8629,#N/A,,544.4879,544.489,1152.19,1149.58,1156.07,101434.6,101429.4,25350.04,,1
544.51,12,,406.2677257,100774,-253883.8116,#N/A,,544.5088,544.5104,1104.79,1100.88,1110.08,1902864,1807001,420861.1,,1
544.7003,16,,406.2678872,559029,-254144.1832,#N/A,,544.6998,544.7009,1790.22,1783.78,1795.34,5801515,5609032,1026689,,1
544.7209,4351964,,406.267996,805136,-254172.1899,#N/A,,544.7205,544.7211,1788.94,1782.44,1795.34,31168215,31168202,4351965,,1
545.3999,58208,,406.3236385,59,-254998.6927,#N/A,,545.3994,545.4005,1057.64,1053.84,1060.26,231433.7,231428.5,58208.71,,1
545.4406,22131,,406.3407633,33,-255022.8873,#N/A,,545.4399,545.4416,1205.98,1202.02,1208.65,76853.19,76847.89,22132.11,,1
545.4718,129337,,406.3812326,56,-254991.3073,#N/A,,545.4712,545.4724,1000.3,996.328,1002.97,424678.9,424673.5,129338.1,,1
